Sno,ID,Name
1400,261-36-6385,EDDY CARROLL
1401,212-58-7304,LUCY GIBSON
1402,950-97-6257,DARYL COOPER
1403,506-26-7619,TED HAWKINS
1404,287-69-8159,AUDREY WALKER
1405,176-18-6399,FENTON MARTIN
1406,678-44-8856,EDGAR COLE
1407,788-71-6443,MAXIMILIAN CARROLL
1408,717-79-7056,OWEN RILEY
1409,194-52-3323,SAM PARKER
1410,353-74-9745,OWEN ROBERTS
1411,113-51-4145,CHELSEA COOPER
1412,627-12-8170,THOMAS MILLER
1413,826-67-6905,LUCAS COLE
1414,892-25-3835,LUCAS MORGAN
1415,211-81-6721,JASMINE ROSS
1416,673-26-9865,GEORGE CAMPBELL
1417,125-74-8297,CHARLIE ALLEN
1418,811-42-4099,SOPHIA CHAPMAN
1419,606-82-9851,KELLAN BROOKS
1420,623-28-5675,JUSTIN SPENCER
1421,881-62-9157,ELISE EVANS
1422,587-80-9271,BRIONY MARTIN
1423,821-84-3826,PATRICK SMITH
1424,657-30-4771,HARIS CAMPBELL
1425,889-21-9909,BRAD SPENCER
1426,821-28-8637,DALE THOMAS
1427,642-80-8754,AMELIA THOMPSON
1428,115-90-7816,AMANDA ARMSTRONG
1429,866-13-7665,JOYCE GIBSON
1430,391-95-4342,CONNIE MURPHY
1431,400-70-5264,KATE CAMPBELL
1432,889-46-8122,ROSIE KELLY
1433,218-64-6225,JOYCE DIXON
1434,190-85-6476,SYDNEY CARTER
1435,842-75-9896,KATE PARKER
1436,234-83-6165,ANNA HIGGINS
1437,474-72-4743,KATE HARRISON
1438,492-92-5382,PATRICK BARRETT
1439,274-35-9486,VIOLET HOWARD
1440,142-13-6340,NICHOLAS SMITH
1441,488-75-6655,DAINTON EVANS
1442,724-72-8076,THOMAS JONES
1443,829-34-3634,MADALINE DIXON
1444,162-84-7672,LENNY TUCKER
1445,670-57-5602,WALTER CHAPMAN
1446,704-70-5564,STUART GIBSON
1447,551-52-4504,BRIONY ALEXANDER
1448,654-90-6704,AUDREY ROSS
1449,307-32-9128,SOFIA RICHARDS
1450,483-68-2406,TONY HARRISON
1451,168-49-8069,ADRIAN HALL
1452,529-26-1724,FLORRIE MORRISON
1453,576-77-6556,AMY MURRAY
1454,953-53-6103,DOMINIK TUCKER
1455,444-95-6501,AUDREY GRAY
1456,830-72-4354,CARL BROOKS
1457,113-90-6264,CHESTER HUNT
1458,515-19-5135,PAIGE RYAN
1459,183-45-1800,SPIKE RYAN
1460,457-94-2006,BELINDA MOORE
1461,536-37-6427,ERIC KELLEY
1462,313-80-7400,LYDIA WATSON
1463,891-28-1593,DOMINIK GRANT
1464,680-57-9498,JUSTIN ELLIS
1465,552-19-3742,DANIEL MILLER
1466,176-77-6489,DALE CLARK
1467,360-99-4935,ABIGAIL ROSS
1468,306-95-7847,REBECCA CARTER
1469,853-76-8762,ALISSA ALLEN
1470,638-66-3226,SIENNA SPENCER
1471,610-16-6582,JUSTIN THOMAS
1472,701-57-6911,KRISTIAN CLARK
1473,225-10-4406,ALFORD GRAY
1474,475-78-6071,PAIGE SMITH
1475,429-68-5258,SOPHIA BENNETT
1476,690-49-2665,DEXTER BENNETT
1477,469-62-9693,THOMAS THOMAS
1478,922-58-5735,SYDNEY MURRAY
1479,479-82-4776,EMMA WARREN
1480,771-53-7827,HENRY HIGGINS
1481,633-89-1063,SIENNA DAVIS
1482,625-85-4270,ALEN MORRIS
1483,975-80-8215,JESSICA NELSON
1484,187-32-6886,ALINA MORGAN
1485,769-51-2443,KELLAN TAYLOR
1486,732-36-7781,DARYL PARKER
1487,319-52-3917,ROBERT ROSS
1488,137-58-5005,BRIONY STEVENS
1489,754-62-1445,JENNA HARRIS
1490,283-73-5631,BYRON RILEY
1491,550-68-6900,JENNA ROSS
1492,657-38-6198,CHESTER PARKER
1493,787-14-1101,PATRICK HOLMES
1494,514-84-5392,VIVIAN GRAY
1495,467-33-2537,JENNA THOMPSON
1496,895-82-6231,ALISSA SULLIVAN
1497,331-27-1154,PATRICK CARROLL
1498,106-23-8883,SIENNA LLOYD
1499,369-46-7170,ARIANNA GIBSON
1500,479-31-3808,JASMINE ROBERTS
1501,755-24-1301,ALEN HOLMES
1502,984-67-2857,FENTON GRANT
1503,788-43-1994,JARED CLARK
1504,894-34-7459,CARL SMITH
1505,557-99-7244,FENTON FOWLER
1506,146-39-7181,HENRY CAMERON
1507,762-85-2372,GEORGE MURPHY
1508,467-43-9117,DALE ROBERTS
1509,458-55-7148,ARTHUR CASEY
1510,970-53-4343,ELISE THOMPSON
1511,196-58-2782,AGATA SULLIVAN
1512,743-78-5499,TONY RICHARDS
1513,912-66-2732,DAISY BARRETT
1514,176-38-4708,LUCY HUNT
1515,224-93-2852,EVELYN HIGGINS
1516,784-54-9057,EDITH REED
1517,601-49-2326,ARIANNA SPENCER
1518,160-30-8880,KIRSTEN MONTGOMERY
1519,479-89-9035,LYDIA WRIGHT
1520,374-21-2164,TONY CHAPMAN
1521,837-38-7350,ARNOLD PARKER
1522,417-71-9794,FREDDIE COOPER
1523,121-15-4565,WALTER BAKER
1524,668-53-4134,JULIA PARKER
1525,344-93-4305,JASMINE RICHARDS
1526,243-58-9786,ALFRED ELLIOTT
1527,350-23-6799,ALISSA ROSS
1528,611-64-4313,OWEN SULLIVAN
1529,934-56-2357,KRISTIAN MORRIS
1530,961-91-6025,CARL ELLIOTT
1531,169-44-3355,STEVEN CUNNINGHAM
1532,493-29-4622,ARTHUR THOMPSON
1533,827-89-3170,NICOLE BROOKS
1534,140-22-8163,EDITH ROBERTS
1535,588-59-4178,AMELIA BARRETT
1536,164-91-3197,ANNABELLA COOPER
1537,805-41-7119,DARYL KELLEY
1538,653-62-8005,STUART MILLER
1539,784-57-4241,GARRY MOORE
1540,232-88-7434,GARRY MARTIN
1541,376-16-8051,JASMINE WATSON
1542,377-92-2459,KIRSTEN SMITH
1543,225-41-1801,APRIL MURRAY
1544,189-54-8085,MADDIE ALEXANDER
1545,972-64-8345,ALDUS JONES
1546,330-62-1142,PENELOPE ELLIS
1547,977-13-5158,AMANDA MILLER
1548,548-30-4256,CHELSEA REED
1549,904-35-1694,LUKE TUCKER
1550,739-83-4345,ARTHUR JONES
1551,120-13-6793,ELISE BROOKS
1552,117-38-4949,JAMES JOHNSTON
1553,593-65-1712,HAILEY PARKER
1554,642-41-8877,THOMAS SULLIVAN
1555,131-29-9970,TONY BARNES
1556,987-34-4672,HARIS HOWARD
1557,211-66-9793,DALE DIXON
1558,975-10-6191,ADRIAN NELSON
1559,188-20-4460,NATALIE MITCHELL
1560,429-75-2604,ANTONY CUNNINGHAM
1561,203-86-6186,MICHAEL LLOYD
1562,374-20-2626,FREDDIE SULLIVAN
1563,264-67-1844,DAINTON THOMAS
1564,560-77-9405,ELISE HARRIS
1565,487-30-8638,FENTON HOLMES
1566,120-72-9414,ASTON MONTGOMERY
1567,201-24-8132,ANNA FOSTER
1568,285-93-4622,JESSICA MOORE
1569,618-83-3989,ANNABELLA KELLEY
1570,350-26-5037,BRIONY HAWKINS
1571,614-61-9568,SYDNEY BENNETT
1572,455-82-9826,CAMILA MILLER
1573,580-48-2046,CONNIE WATSON
1574,964-80-3039,ROSIE CARROLL
1575,430-20-1056,SAMANTHA CARROLL
1576,899-96-7278,DEANNA TAYLOR
1577,194-38-6499,EVELYN HENDERSON
1578,247-73-8770,JARED KELLY
1579,951-37-3582,DAISY JONES
1580,653-43-9282,ASTON WALKER
1581,618-37-4749,ADRIAN STEVENS
1582,825-63-8141,CHARLIE COOPER
1583,911-23-3002,ANNA ROSS
1584,681-59-1323,SIENNA CARTER
1585,795-61-7664,JASMINE THOMPSON
1586,574-34-6047,ROSIE MONTGOMERY
1587,768-67-4475,ALISA WILSON
1588,403-12-2344,DARYL HIGGINS
1589,252-37-4966,FREDERICK GRAY
1590,804-26-2989,HARIS JONES
1591,948-64-6124,SYDNEY SPENCER
1592,790-97-3940,BLAKE CAMERON
1593,867-22-7257,SYDNEY CLARK
1594,440-33-5940,HEATHER CARTER
1595,581-56-7697,DANIEL ELLIS
1596,811-51-6414,SIENNA CLARK
1597,475-67-4921,CARL COOPER
1598,709-12-2212,JASMINE RYAN
1599,593-60-2514,CONNIE TURNER
1600,427-31-8496,ALBERT MILLER
1601,847-90-2467,KATE ROSS
1602,720-36-2450,VALERIA MURRAY
1603,908-22-5521,CHERRY JOHNSON
1604,938-38-5036,ABIGAIL WALKER
1605,122-31-9562,HARIS DAVIS
1606,284-21-7245,DAINTON JOHNSTON
1607,504-62-2486,WALTER MYERS
1608,960-32-5189,NAOMI MOORE
1609,692-60-3421,JESSICA ROBINSON
1610,934-47-4889,RYAN MURRAY
1611,392-68-7929,SYDNEY SULLIVAN
1612,305-89-4181,MAX WRIGHT
1613,191-12-3377,FREDDIE HOLMES
1614,174-20-6071,GIANNA ALLEN
1615,377-41-2998,MADDIE RYAN
1616,818-54-2886,DAISY MOORE
1617,544-75-1298,ARNOLD SMITH
1618,294-43-1320,DAINTON CASEY
1619,978-21-3734,ANNA WEST
1620,844-48-5673,DARYL BAKER
1621,842-63-3737,NICOLE HOLMES
1622,676-77-1582,CHERRY HUNT
1623,374-15-4814,DANIEL WATSON
1624,496-62-9591,ARIANNA JONES
1625,278-13-7581,CHERRY BARNES
1626,367-98-3184,JASMINE CARROLL
1627,455-47-9380,CONNIE FOSTER
1628,174-52-8976,EMMA ELLIS
1629,703-22-1751,ALINA CHAPMAN
1630,152-80-6013,SAMANTHA JOHNSON
1631,669-26-7717,ARIANNA MONTGOMERY
1632,833-87-8420,SIENNA COLE
1633,287-60-7243,BRAD TUCKER
1634,898-51-9270,JENNA HAWKINS
1635,804-17-2800,CONNIE JONES
1636,903-15-1746,SYDNEY HUNT
1637,109-35-7639,ANNA HUNT
1638,846-37-7249,KATE RICHARDS
1639,193-80-9962,LENNY TUCKER
1640,497-75-8263,JASMINE HUNT
1641,958-90-6759,EDWARD BARRETT
1642,614-17-6311,MAXIMILIAN REED
1643,796-33-2271,ARNOLD ROSS
1644,278-13-2833,RAFAEL BROWN
1645,234-48-4453,LENNY DIXON
1646,418-21-3227,OLIVIA COOPER
1647,123-43-2023,HEATHER GRAY
1648,202-40-3658,AMY WARREN
1649,371-22-2358,SABRINA ARMSTRONG
1650,965-47-6099,PATRICK ARMSTRONG
1651,505-45-8264,ABRAHAM WALKER
1652,840-85-3449,GIANNA BROOKS
1653,299-58-1098,SOFIA MYERS
1654,631-18-5143,JULIA HARRIS
1655,680-11-4194,DEANNA ELLIS
1656,260-51-3639,SYDNEY ROBERTS
1657,868-24-6184,NAOMI REED
1658,950-15-8228,KATE PAYNE
1659,873-27-7188,ARIANNA HARRISON
1660,615-58-8045,CHERRY HOWARD
1661,203-60-7612,TYLER HARRISON
1662,165-50-4838,OLIVIA STEVENS
1663,616-67-8697,BELINDA ROSS
1664,334-24-4040,MADALINE ALEXANDER
1665,968-18-4641,KRISTIAN SPENCER
1666,411-80-9985,AGATA MILLER
1667,764-45-3827,VALERIA DIXON
1668,527-41-8372,CONNIE TUCKER
1669,404-14-5666,DARYL CARROLL
1670,579-43-3746,DALE COOPER
1671,810-97-1125,LUKE CUNNINGHAM
1672,652-42-5826,TYLER CAMERON
1673,567-35-9367,FREDERICK WARREN
1674,241-82-6381,EMMA HOWARD
1675,637-13-8972,CARL JONES
1676,158-75-4923,DEANNA MASON
1677,928-91-6435,SPIKE ALEXANDER
1678,905-74-4103,SYDNEY PERKINS
1679,908-47-6470,DAISY ALLEN
1680,480-47-5909,STUART SULLIVAN
1681,920-96-7715,JENNA SMITH
1682,238-46-1941,GEORGE ROBERTS
1683,822-89-4390,EDDY BAKER
1684,231-30-9132,JESSICA MONTGOMERY
1685,407-63-3190,ALBERT PERKINS
1686,884-34-7424,LUCAS ROBERTS
1687,357-22-4952,GEORGE FARRELL
1688,977-77-5640,ALEN SPENCER
1689,468-86-9771,JASMINE ELLIOTT
1690,199-61-1660,CHERRY MORGAN
1691,944-75-1851,EDGAR COOPER
1692,143-38-4523,SYDNEY ROSS
1693,236-67-3291,ALISSA BARRETT
1694,468-28-8546,DAISY MASON
1695,944-71-7587,CHARLIE PHILLIPS
1696,936-12-5044,FENTON SULLIVAN
1697,813-36-4000,REBECCA BAKER
1698,291-13-2580,VIOLET KELLEY
1699,922-23-3790,HARIS ELLIOTT
1700,770-58-9583,THOMAS ARMSTRONG
1701,283-93-3985,DARYL GRANT
1702,230-34-8554,DEANNA ELLIOTT
1703,168-33-5130,LYDIA GRANT
1704,668-30-1100,THOMAS MASON
1705,955-47-6932,PRESTON HUNT
1706,655-54-6884,JUSTIN JOHNSON
1707,387-18-8349,CHARLIE WILSON
1708,304-52-1285,CONNIE BARRETT
1709,407-82-1610,MADALINE CARTER
1710,710-61-2815,DARYL WATSON
1711,762-61-5520,THOMAS SPENCER
1712,523-77-2773,GEORGE CHAPMAN
1713,900-11-9729,HEATHER HOLMES
1714,558-87-3864,LYDIA CUNNINGHAM
1715,663-21-5239,ARTHUR PERKINS
1716,875-94-3873,ALISSA BENNETT
1717,712-27-7072,ARNOLD CRAWFORD
1718,918-34-8127,EMMA FARRELL
1719,696-24-9247,CONNIE PERRY
1720,942-46-2495,ALFORD MARTIN
1721,672-69-4570,ALBERT CASEY
1722,451-50-3960,ROSIE HALL
1723,412-55-1913,PRESTON BAKER
1724,859-15-8650,ANTONY CHAPMAN
1725,308-68-9265,SAM CAMERON
1726,195-43-9870,DEXTER WALKER
1727,331-23-1133,JORDAN ARMSTRONG
1728,506-25-4078,ALDUS MORRISON
1729,773-10-5182,SAMANTHA GRAY
1730,867-63-4243,JESSICA CUNNINGHAM
1731,954-16-9252,MADALINE BAKER
1732,747-81-2173,ROMAN RICHARDS
1733,768-63-8486,LYDIA MORRISON
1734,611-19-9411,HAROLD RYAN
1735,702-69-8224,KATE SULLIVAN
1736,146-44-7424,JOYCE GRAY
1737,748-95-6078,AMY CHAPMAN
1738,142-37-1061,BLAKE MILLER
1739,243-79-2574,ANNA FARRELL
1740,198-45-6694,DOMINIK CRAWFORD
1741,679-94-8008,SYDNEY PERKINS
1742,568-56-7127,AMANDA ROBINSON
1743,385-84-7708,AGATA MITCHELL
1744,933-43-8892,CHARLIE CAMERON
1745,667-13-2018,ROSIE HUNT
1746,601-98-1483,ANNABELLA WALKER
1747,218-76-7347,DAISY MOORE
1748,659-22-3831,MYRA KELLEY
1749,173-38-3960,APRIL CASEY
1750,453-47-6591,ALISSA CLARK
1751,636-96-8198,FREDERICK WALKER
1752,313-58-7304,AMANDA MORRISON
1753,989-15-3475,FENTON DAVIS
1754,526-93-6872,LENNY ROSS
1755,370-21-8601,LENNY KELLY
1756,253-87-1986,TED ALLEN
1757,858-79-9418,ALDUS THOMPSON
1758,446-78-1418,EMMA CLARK
1759,968-63-4418,BRIONY MASON
1760,404-11-9301,VIVIAN MOORE
1761,329-77-9386,GEORGE BROOKS
1762,890-62-1118,CONNIE CUNNINGHAM
1763,858-98-3836,AUDREY BENNETT
1764,267-42-1533,DARYL FERGUSON
1765,422-40-2994,TONY BROOKS
1766,354-32-2959,EDDY RICHARDS
1767,492-32-4693,CHERRY HARRISON
1768,538-73-6029,THOMAS NELSON
1769,319-94-5244,SOFIA ARMSTRONG
1770,614-57-1604,MAX BAKER
1771,725-24-9810,MAX MARTIN
1772,276-17-7573,FENTON KELLY
1773,350-98-4166,SABRINA HOWARD
1774,701-70-3820,DEANNA MOORE
1775,953-25-4579,AUDREY SPENCER
1776,686-99-8538,JASMINE JONES
1777,752-86-9185,CONNIE ROBERTS
1778,560-53-4560,ALDUS THOMAS
1779,921-15-7055,AMANDA KELLEY
1780,460-24-7066,FREDDIE SPENCER
1781,993-81-9368,FREDDIE GIBSON
1782,564-39-1873,VIVIAN WILSON
1783,943-88-7814,ASTON CHAPMAN
1784,223-76-5908,SAWYER COLE
1785,405-26-8843,TED SMITH
1786,929-30-6998,DALE BARNES
1787,558-80-5974,BLAKE HUNT
1788,793-30-3403,DAISY BROWN
1789,679-92-4306,SOPHIA DAVIS
1790,443-68-7868,TYLER ROSS
1791,244-26-8920,VIOLET HOLMES
1792,771-66-2038,FENTON HARRISON
1793,312-52-5418,EDGAR BARRETT
1794,996-47-2544,MICHAEL COOPER
1795,808-62-1492,LYDIA COLE
1796,498-91-8955,JULIA FOSTER
1797,288-11-2171,ADAM MORRISON
1798,228-87-2281,HAILEY ROBERTS
1799,974-58-1186,BLAKE MARTIN
1800,775-93-9775,LUKE WATSON
1801,455-21-4883,THOMAS HARRIS
1802,214-50-4166,FENTON ROBINSON
1803,880-42-4375,ALFRED MILLER
1804,795-18-3275,CHARLIE ALEXANDER
1805,468-92-9956,ROMAN HENDERSON
1806,803-70-5660,EDITH MILLER
1807,981-97-4304,EDWARD BARNES
1808,391-92-4791,NAOMI KELLEY
1809,939-37-2232,CAMILA SMITH
1810,140-98-6219,CHERRY FOWLER
1811,461-77-7324,SAMANTHA JONES
1812,946-43-8689,REID HIGGINS
1813,807-50-9973,ALISSA RICHARDS
1814,717-42-1072,ALEN SULLIVAN
1815,951-30-6575,SAMANTHA MURPHY
1816,432-39-8650,LENNY BARNES
1817,833-57-3190,ANTONY CUNNINGHAM
1818,891-66-8023,GIANNA CUNNINGHAM
1819,834-76-4185,LUCAS HENDERSON
1820,646-57-6624,MAXIMILIAN LLOYD
1821,858-83-5712,CHERRY FERGUSON
1822,179-68-4609,ROBERT MASON
1823,879-90-7503,GEORGE WALKER
1824,782-16-5682,ABIGAIL BAKER
1825,293-34-7021,NICHOLAS ARMSTRONG
1826,900-55-2861,LYDIA BROWN
1827,875-30-8614,SOPHIA HENDERSON
1828,626-94-4953,DOMINIK BAKER
1829,729-32-2030,JAMES BROOKS
1830,342-60-8652,HAROLD RYAN
1831,386-53-9034,SYDNEY WARREN
1832,704-61-6089,ROSIE MURPHY
1833,560-42-1514,FIONA BROOKS
1834,213-94-2022,SYDNEY HAWKINS
1835,950-96-6890,VALERIA DIXON
1836,668-73-3899,LUKE MORRISON
1837,638-40-7961,CONNIE RILEY
1838,344-30-4194,MILEY ROBERTS
1839,969-29-7894,ERIC MILLER
1840,816-79-4915,JAMES THOMAS
1841,982-41-5129,ARNOLD BARNES
1842,246-26-8336,DARYL BROOKS
1843,276-26-7361,ALISSA JOHNSON
1844,146-34-9020,CHARLIE FARRELL
1845,198-65-5470,JOYCE WEST
1846,951-44-4418,LUCY ROBINSON
1847,371-89-4748,BLAKE ROBERTS
1848,465-22-8877,SPIKE COLE
1849,544-93-4463,FLORRIE BROOKS
1850,152-87-7479,DARYL EVANS
1851,795-21-5865,SPIKE HUNT
1852,406-30-6444,ARTHUR TURNER
1853,197-23-4457,ABRAHAM FOSTER
1854,812-45-6959,KELLAN MURPHY
1855,935-48-1703,SAWYER FOSTER
1856,342-98-3065,MYRA BARNES
1857,667-51-5333,KIRSTEN FARRELL
1858,552-71-7442,LUCY MORGAN
1859,607-50-2293,AUDREY CARTER
1860,258-83-1171,SPIKE THOMAS
1861,178-45-3470,CHERRY RICHARDS
1862,613-80-6036,JARED MURPHY
1863,280-85-6555,HARIS HUNT
1864,380-62-2261,VALERIA CLARK
1865,585-22-6771,ALISA TUCKER
1866,197-44-4273,OWEN FOSTER
1867,547-12-9209,AUDREY BROOKS
1868,653-38-8721,FIONA PARKER
1869,976-13-5324,DARYL BROOKS
1870,997-75-5842,REID HOWARD
1871,876-47-2941,SYDNEY PAYNE
1872,545-54-8002,ANNA LLOYD
1873,595-54-3639,HENRY SPENCER
1874,400-28-4164,FLORRIE DAVIS
1875,616-20-3049,ABIGAIL BROOKS
1876,415-52-4180,DAISY BROOKS
1877,119-42-9308,BRIONY SULLIVAN
1878,160-29-6928,AGATA KELLEY
1879,302-99-4267,ROSIE MORGAN
1880,622-53-8097,HARIS SMITH
1881,916-91-8617,LYDIA HOLMES
1882,865-35-1145,SYDNEY STEVENS
1883,396-54-2212,JASMINE SPENCER
1884,167-44-3021,LYDIA PHILLIPS
1885,257-40-7069,EMMA ALEXANDER
1886,387-49-6165,FENTON ROBERTS
1887,603-40-2707,LUKE FOSTER
1888,936-45-9028,MYRA CUNNINGHAM
1889,649-55-1957,MIKE ALEXANDER
1890,687-92-1490,KRISTIAN MASON
1891,537-57-4541,CARL SMITH
1892,657-59-8882,NICHOLAS ALEXANDER
1893,289-72-5026,ALISA WATSON
1894,301-69-2244,SPIKE BROOKS
1895,903-32-6029,GIANNA WARREN
1896,290-13-6805,AMY MURRAY
1897,765-61-1809,SOFIA WEST
1898,200-36-5562,DAISY CAMERON
1899,619-11-7152,ROMAN TURNER
1900,601-21-3488,BRAD COLE
1901,414-72-7739,LYDIA HARRISON
1902,368-62-6049,ANTONY BROWN
1903,316-86-4397,ANNA STEWART
1904,649-89-4348,AGATA WRIGHT
1905,383-74-1493,SIENNA CARROLL
1906,445-16-4067,JASMINE JONES
1907,200-63-8285,NICHOLAS MITCHELL
1908,734-11-8785,SAWYER BENNETT
1909,362-70-8673,CAMILA BROWN
1910,531-79-3534,NICHOLAS HENDERSON
1911,672-16-8340,MIKE BAKER
1912,565-68-9090,KATE CLARK
1913,627-13-4238,JAMES ROBERTS
1914,913-42-7282,DOMINIK SULLIVAN
1915,875-67-6215,CHARLIE WALKER
1916,264-60-2199,AGATA ROSS
1917,311-96-7432,EDWARD MURPHY
1918,227-65-2212,SABRINA COLE
1919,447-56-1437,DARYL HIGGINS
1920,929-77-3443,MILEY EVANS
1921,155-70-4499,NATALIE KELLEY
1922,239-11-1359,TED THOMPSON
1923,322-92-6080,KATE BROOKS
1924,103-25-9241,ARTHUR BARRETT
1925,267-71-9121,GARRY KELLEY
1926,883-97-3376,RICHARD PERRY
1927,110-10-8239,PENELOPE MYERS
1928,467-51-9756,SPIKE JOHNSON
1929,748-12-2224,ROMAN WEST
1930,233-39-1102,BRIONY CHAPMAN
1931,844-60-1574,CONNIE GRAY
1932,662-64-6363,ARNOLD TUCKER
1933,491-53-5913,EMMA ROBERTS
1934,293-26-1138,DAISY HENDERSON
1935,663-36-2374,TYLER PHILLIPS
1936,244-83-4060,CARL CASEY
1937,839-69-7221,KATE BROOKS
1938,526-41-8659,SPIKE BARRETT
1939,349-90-3734,CHELSEA ELLIOTT
1940,180-87-4921,THOMAS HIGGINS
1941,978-89-4787,SYDNEY HARPER
1942,939-57-7561,ALISSA DAVIS
1943,398-29-2186,BLAKE HOWARD
1944,956-53-6510,RYAN CARROLL
1945,651-99-3269,GARRY BARNES
1946,598-17-8236,EDDY HARRISON
1947,468-34-1346,DEANNA PARKER
1948,117-84-6647,ANNA ALEXANDER
1949,860-56-9914,GEORGE WARREN
1950,924-67-3387,SYDNEY COLE
1951,509-12-3238,KRISTIAN TUCKER
1952,109-73-3826,KATE REED
1953,997-23-1976,LUCY BROOKS
1954,862-84-6733,ROSIE HOLMES
1955,911-80-2769,SAMANTHA EDWARDS
1956,453-24-8702,ADRIAN WALKER
1957,551-45-7951,KATE MASON
1958,590-95-6571,GEORGE PARKER
1959,421-59-9178,AMBER CUNNINGHAM
1960,655-99-2207,PATRICK MONTGOMERY
1961,302-76-3149,BLAKE BAKER
1962,217-49-1351,EDDY GIBSON
1963,561-55-1580,KATE ROBERTS
1964,510-85-7944,LUCY LLOYD
1965,530-27-8602,EMMA CAMERON
1966,245-27-9565,KELLAN HENDERSON
1967,167-47-8545,LYDIA MORRIS
1968,276-88-5014,THOMAS WARREN
1969,707-80-4536,LUKE CHAPMAN
1970,730-17-9837,DALE GRANT
1971,936-45-8340,DALE SULLIVAN
1972,430-97-6863,BRIONY STEWART
1973,670-30-8831,ADAM WARREN
1974,878-91-8129,LENNY CRAWFORD
1975,561-92-1324,LYDIA BAKER
1976,812-76-9056,ALISA RILEY
1977,122-19-3769,KATE PARKER
1978,586-34-2097,ALDUS SPENCER
1979,385-49-8198,SOFIA CAMPBELL
1980,372-20-4897,MADALINE WRIGHT
1981,919-70-6950,DALE MOORE
1982,209-90-5340,GEORGE RILEY
1983,893-94-2237,CONNIE ARMSTRONG
1984,176-60-3079,DARYL CAMERON
1985,567-19-1966,CHERRY FOSTER
1986,884-70-1004,ALINA SMITH
1987,318-33-5912,SOPHIA CLARK
1988,552-37-9534,JASMINE BROWN
1989,502-85-3504,SPIKE BARNES
1990,909-63-9002,ARTHUR HARRIS
1991,772-12-3563,ROSIE WALKER
1992,857-68-6191,ROSIE GRAY
1993,282-46-7650,EDGAR TUCKER
1994,918-28-9810,ARTHUR TUCKER
1995,745-33-7088,GEORGE JONES
1996,386-17-6778,MAX GRANT
1997,521-16-6581,ELISE KELLEY
1998,733-68-8043,SIENNA SMITH
1999,758-31-5774,ADRIAN MORRISON
2000,948-57-5187,EDWARD SULLIVAN
